,ha,hb,hab,pa,pb,pab_c,pab_d,irr_conj,irr_disj
2198,-0.6,1.0,0.40000000000000013,0.9755282581475768,0.5,0.2863815046433399,0.0016867883172585615,-0.2136184953566601,0.9738414698303183
2199,-0.6,1.0,0.5,0.9755282581475768,0.5,0.5512623509313511,0.0949002518802621,0.05126235093135112,0.8806280062673147
2200,-0.6,1.0,0.6000000000000001,0.9755282581475768,0.5,0.8013359195876286,0.30512852980830774,0.3013359195876286,0.6703997283392691
2201,-0.6,1.0,0.7000000000000002,0.9755282581475768,0.5,0.9643672493730618,0.571646111057247,0.46436724937306184,0.40388214709032977
2202,-0.6,1.0,0.8,0.9755282581475768,0.5,0.9932642277502748,0.8174685537662261,0.4932642277502748,0.15805970438135075
2203,-0.6,1.0,0.9000000000000001,0.9755282581475768,0.5,0.8796798141156824,0.9715887829470102,0.3796798141156824,0.003939475200566589
2204,-0.6,1.0,1.0,0.9755282581475768,0.5,0.6564232237067,0.9894886855079641,0.15642322370670003,-0.013960427360387273
2205,-0.5,-1.0,-1.0,0.9999999999999998,0.5,0.010511314492036013,0.3435767762932999,-0.489488685507964,0.6564232237066998
2206,-0.5,-1.0,-0.9,0.9999999999999998,0.5,0.028411217052989376,0.12032018588431734,-0.4715887829470106,0.8796798141156824
2207,-0.5,-1.0,-0.8,0.9999999999999998,0.5,0.1825314462337739,0.006735772249725285,-0.31746855376622607,0.9932642277502745
2208,-0.5,-1.0,-0.7,0.9999999999999998,0.5,0.4283538889427527,0.03563275062693823,-0.07164611105724727,0.9643672493730615
2209,-0.5,-1.0,-0.6,0.9999999999999998,0.5,0.6948714701916927,0.19866408041237166,0.1948714701916927,0.8013359195876282
2210,-0.5,-1.0,-0.5,0.9999999999999998,0.5,0.9050997481197381,0.44873764906864877,0.40509974811973815,0.551262350931351
2211,-0.5,-1.0,-0.3999999999999999,0.9999999999999998,0.5,0.9983132116827412,0.7136184953566602,0.49831321168274123,0.28638150464333956
2212,-0.5,-1.0,-0.29999999999999993,0.9999999999999998,0.5,0.9475868406207979,0.9167947547029871,0.4475868406207979,0.08320524529701268
2213,-0.5,-1.0,-0.19999999999999996,0.9999999999999998,0.5,0.7675731230165596,0.999578124942121,0.26757312301655956,0.00042187505787882884
2214,-0.5,-1.0,-0.09999999999999998,0.9999999999999998,0.5,0.5102697986577039,0.9380562529563299,0.010269798657703944,0.061943747043669894
2215,-0.5,-1.0,0.0,0.9999999999999998,0.5,0.25,0.75,-0.25,0.24999999999999978
2216,-0.5,-1.0,0.10000000000000009,0.9999999999999998,0.5,0.06194374704367034,0.48973020134229606,-0.43805625295632966,0.5102697986577037
2217,-0.5,-1.0,0.20000000000000018,0.9999999999999998,0.5,0.0004218750578790972,0.23242687698344033,-0.4995781249421209,0.7675731230165594
2218,-0.5,-1.0,0.30000000000000004,0.9999999999999998,0.5,0.08320524529701309,0.052413159379202635,-0.4167947547029869,0.9475868406207971
2219,-0.5,-1.0,0.40000000000000013,0.9999999999999998,0.5,0.2863815046433399,0.0016867883172585615,-0.2136184953566601,0.9983132116827412
2220,-0.5,-1.0,0.5,0.9999999999999998,0.5,0.5512623509313511,0.0949002518802621,0.05126235093135112,0.9050997481197377
2221,-0.5,-1.0,0.6000000000000001,0.9999999999999998,0.5,0.8013359195876286,0.30512852980830774,0.3013359195876286,0.694871470191692
2222,-0.5,-1.0,0.7000000000000002,0.9999999999999998,0.5,0.9643672493730618,0.571646111057247,0.46436724937306184,0.4283538889427527
2223,-0.5,-1.0,0.8,0.9999999999999998,0.5,0.9932642277502748,0.8174685537662261,0.4932642277502748,0.1825314462337737
2224,-0.5,-1.0,0.9000000000000001,0.9999999999999998,0.5,0.8796798141156824,0.9715887829470102,0.3796798141156824,0.028411217052989546
2225,-0.5,-1.0,1.0,0.9999999999999998,0.5,0.6564232237067,0.9894886855079641,0.15642322370670003,0.010511314492035684
2226,-0.5,-0.9,-1.0,0.9999999999999998,0.6545084971874736,0.010511314492036013,0.3435767762932999,-0.6439971826954376,0.6564232237066998
2227,-0.5,-0.9,-0.9,0.9999999999999998,0.6545084971874736,0.028411217052989376,0.12032018588431734,-0.6260972801344843,0.8796798141156824
2228,-0.5,-0.9,-0.8,0.9999999999999998,0.6545084971874736,0.1825314462337739,0.006735772249725285,-0.4719770509536997,0.9932642277502745
2229,-0.5,-0.9,-0.7,0.9999999999999998,0.6545084971874736,0.4283538889427527,0.03563275062693823,-0.2261546082447209,0.9643672493730615
2230,-0.5,-0.9,-0.6,0.9999999999999998,0.6545084971874736,0.6948714701916927,0.19866408041237166,0.040362973004219094,0.8013359195876282
2231,-0.5,-0.9,-0.5,0.9999999999999998,0.6545084971874736,0.9050997481197381,0.44873764906864877,0.25059125093226453,0.551262350931351
2232,-0.5,-0.9,-0.3999999999999999,0.9999999999999998,0.6545084971874736,0.9983132116827412,0.7136184953566602,0.3438047144952676,0.28638150464333956
2233,-0.5,-0.9,-0.29999999999999993,0.9999999999999998,0.6545084971874736,0.9475868406207979,0.9167947547029871,0.2930783434333243,0.08320524529701268
2234,-0.5,-0.9,-0.19999999999999996,0.9999999999999998,0.6545084971874736,0.7675731230165596,0.999578124942121,0.11306462582908594,0.00042187505787882884
2235,-0.5,-0.9,-0.09999999999999998,0.9999999999999998,0.6545084971874736,0.5102697986577039,0.9380562529563299,-0.14423869852976967,0.061943747043669894
2236,-0.5,-0.9,0.0,0.9999999999999998,0.6545084971874736,0.25,0.75,-0.4045084971874736,0.24999999999999978
2237,-0.5,-0.9,0.10000000000000009,0.9999999999999998,0.6545084971874736,0.06194374704367034,0.48973020134229606,-0.5925647501438033,0.5102697986577037
2238,-0.5,-0.9,0.20000000000000018,0.9999999999999998,0.6545084971874736,0.0004218750578790972,0.23242687698344033,-0.6540866221295946,0.7675731230165594
2239,-0.5,-0.9,0.30000000000000004,0.9999999999999998,0.6545084971874736,0.08320524529701309,0.052413159379202635,-0.5713032518904605,0.9475868406207971
2240,-0.5,-0.9,0.40000000000000013,0.9999999999999998,0.6545084971874736,0.2863815046433399,0.0016867883172585615,-0.3681269925441337,0.9983132116827412
2241,-0.5,-0.9,0.5,0.9999999999999998,0.6545084971874736,0.5512623509313511,0.0949002518802621,-0.1032461462561225,0.9050997481197377
2242,-0.5,-0.9,0.6000000000000001,0.9999999999999998,0.6545084971874736,0.8013359195876286,0.30512852980830774,0.146827422400155,0.694871470191692
2243,-0.5,-0.9,0.7000000000000002,0.9999999999999998,0.6545084971874736,0.9643672493730618,0.571646111057247,0.3098587521855882,0.4283538889427527
2244,-0.5,-0.9,0.8,0.9999999999999998,0.6545084971874736,0.9932642277502748,0.8174685537662261,0.33875573056280117,0.1825314462337737
2245,-0.5,-0.9,0.9000000000000001,0.9999999999999998,0.6545084971874736,0.8796798141156824,0.9715887829470102,0.2251713169282088,0.028411217052989546
2246,-0.5,-0.9,1.0,0.9999999999999998,0.6545084971874736,0.6564232237067,0.9894886855079641,0.0019147265192264173,0.010511314492035684
2247,-0.5,-0.8,-1.0,0.9999999999999998,0.7938926261462367,0.010511314492036013,0.3435767762932999,-0.7833813116542007,0.6564232237066998
2248,-0.5,-0.8,-0.9,0.9999999999999998,0.7938926261462367,0.028411217052989376,0.12032018588431734,-0.7654814090932474,0.8796798141156824
2249,-0.5,-0.8,-0.8,0.9999999999999998,0.7938926261462367,0.1825314462337739,0.006735772249725285,-0.6113611799124627,0.9932642277502745
2250,-0.5,-0.8,-0.7,0.9999999999999998,0.7938926261462367,0.4283538889427527,0.03563275062693823,-0.36553873720348395,0.9643672493730615
2251,-0.5,-0.8,-0.6,0.9999999999999998,0.7938926261462367,0.6948714701916927,0.19866408041237166,-0.09902115595454397,0.8013359195876282
2252,-0.5,-0.8,-0.5,0.9999999999999998,0.7938926261462367,0.9050997481197381,0.44873764906864877,0.11120712197350147,0.551262350931351
2253,-0.5,-0.8,-0.3999999999999999,0.9999999999999998,0.7938926261462367,0.9983132116827412,0.7136184953566602,0.20442058553650455,0.28638150464333956
2254,-0.5,-0.8,-0.29999999999999993,0.9999999999999998,0.7938926261462367,0.9475868406207979,0.9167947547029871,0.15369421447456122,0.08320524529701268
2255,-0.5,-0.8,-0.19999999999999996,0.9999999999999998,0.7938926261462367,0.7675731230165596,0.999578124942121,-0.026319503129677124,0.00042187505787882884
2256,-0.5,-0.8,-0.09999999999999998,0.9999999999999998,0.7938926261462367,0.5102697986577039,0.9380562529563299,-0.28362282748853274,0.061943747043669894
2257,-0.5,-0.8,0.0,0.9999999999999998,0.7938926261462367,0.25,0.75,-0.5438926261462367,0.24999999999999978
2258,-0.5,-0.8,0.10000000000000009,0.9999999999999998,0.7938926261462367,0.06194374704367034,0.48973020134229606,-0.7319488791025663,0.5102697986577037
2259,-0.5,-0.8,0.20000000000000018,0.9999999999999998,0.7938926261462367,0.0004218750578790972,0.23242687698344033,-0.7934707510883576,0.7675731230165594
2260,-0.5,-0.8,0.30000000000000004,0.9999999999999998,0.7938926261462367,0.08320524529701309,0.052413159379202635,-0.7106873808492236,0.9475868406207971
2261,-0.5,-0.8,0.40000000000000013,0.9999999999999998,0.7938926261462367,0.2863815046433399,0.0016867883172585615,-0.5075111215028968,0.9983132116827412
2262,-0.5,-0.8,0.5,0.9999999999999998,0.7938926261462367,0.5512623509313511,0.0949002518802621,-0.24263027521488556,0.9050997481197377
2263,-0.5,-0.8,0.6000000000000001,0.9999999999999998,0.7938926261462367,0.8013359195876286,0.30512852980830774,0.0074432934413919405,0.694871470191692
2264,-0.5,-0.8,0.7000000000000002,0.9999999999999998,0.7938926261462367,0.9643672493730618,0.571646111057247,0.17047462322682516,0.4283538889427527
2265,-0.5,-0.8,0.8,0.9999999999999998,0.7938926261462367,0.9932642277502748,0.8174685537662261,0.1993716016040381,0.1825314462337737
2266,-0.5,-0.8,0.9000000000000001,0.9999999999999998,0.7938926261462367,0.8796798141156824,0.9715887829470102,0.08578718796944573,0.028411217052989546
2267,-0.5,-0.8,1.0,0.9999999999999998,0.7938926261462367,0.6564232237067,0.9894886855079641,-0.13746940243953665,0.010511314492035684
2268,-0.5,-0.7,-1.0,0.9999999999999998,0.9045084971874738,0.010511314492036013,0.3435767762932999,-0.8939971826954378,0.6564232237066998
2269,-0.5,-0.7,-0.9,0.9999999999999998,0.9045084971874738,0.028411217052989376,0.12032018588431734,-0.8760972801344845,0.8796798141156824
2270,-0.5,-0.7,-0.8,0.9999999999999998,0.9045084971874738,0.1825314462337739,0.006735772249725285,-0.7219770509536999,0.9932642277502745
2271,-0.5,-0.7,-0.7,0.9999999999999998,0.9045084971874738,0.4283538889427527,0.03563275062693823,-0.4761546082447211,0.9643672493730615
2272,-0.5,-0.7,-0.6,0.9999999999999998,0.9045084971874738,0.6948714701916927,0.19866408041237166,-0.20963702699578113,0.8013359195876282
2273,-0.5,-0.7,-0.5,0.9999999999999998,0.9045084971874738,0.9050997481197381,0.44873764906864877,0.0005912509322643089,0.551262350931351
2274,-0.5,-0.7,-0.3999999999999999,0.9999999999999998,0.9045084971874738,0.9983132116827412,0.7136184953566602,0.0938047144952674,0.28638150464333956
2275,-0.5,-0.7,-0.29999999999999993,0.9999999999999998,0.9045084971874738,0.9475868406207979,0.9167947547029871,0.04307834343332406,0.08320524529701268
2276,-0.5,-0.7,-0.19999999999999996,0.9999999999999998,0.9045084971874738,0.7675731230165596,0.999578124942121,-0.13693537417091428,0.00042187505787882884
2277,-0.5,-0.7,-0.09999999999999998,0.9999999999999998,0.9045084971874738,0.5102697986577039,0.9380562529563299,-0.3942386985297699,0.061943747043669894
2278,-0.5,-0.7,0.0,0.9999999999999998,0.9045084971874738,0.25,0.75,-0.6545084971874738,0.24999999999999978
2279,-0.5,-0.7,0.10000000000000009,0.9999999999999998,0.9045084971874738,0.06194374704367034,0.48973020134229606,-0.8425647501438035,0.5102697986577037
2280,-0.5,-0.7,0.20000000000000018,0.9999999999999998,0.9045084971874738,0.0004218750578790972,0.23242687698344033,-0.9040866221295948,0.7675731230165594
2281,-0.5,-0.7,0.30000000000000004,0.9999999999999998,0.9045084971874738,0.08320524529701309,0.052413159379202635,-0.8213032518904607,0.9475868406207971
2282,-0.5,-0.7,0.40000000000000013,0.9999999999999998,0.9045084971874738,0.2863815046433399,0.0016867883172585615,-0.618126992544134,0.9983132116827412
2283,-0.5,-0.7,0.5,0.9999999999999998,0.9045084971874738,0.5512623509313511,0.0949002518802621,-0.3532461462561227,0.9050997481197377
2284,-0.5,-0.7,0.6000000000000001,0.9999999999999998,0.9045084971874738,0.8013359195876286,0.30512852980830774,-0.10317257759984522,0.694871470191692
2285,-0.5,-0.7,0.7000000000000002,0.9999999999999998,0.9045084971874738,0.9643672493730618,0.571646111057247,0.059858752185588004,0.4283538889427527
2286,-0.5,-0.7,0.8,0.9999999999999998,0.9045084971874738,0.9932642277502748,0.8174685537662261,0.08875573056280095,0.1825314462337737
2287,-0.5,-0.7,0.9000000000000001,0.9999999999999998,0.9045084971874738,0.8796798141156824,0.9715887829470102,-0.024828683071791424,0.028411217052989546
2288,-0.5,-0.7,1.0,0.9999999999999998,0.9045084971874738,0.6564232237067,0.9894886855079641,-0.2480852734807738,0.010511314492035684
2289,-0.5,-0.6,-1.0,0.9999999999999998,0.9755282581475768,0.010511314492036013,0.3435767762932999,-0.9650169436555408,0.6564232237066998
2290,-0.5,-0.6,-0.9,0.9999999999999998,0.9755282581475768,0.028411217052989376,0.12032018588431734,-0.9471170410945875,0.8796798141156824
2291,-0.5,-0.6,-0.8,0.9999999999999998,0.9755282581475768,0.1825314462337739,0.006735772249725285,-0.7929968119138029,0.9932642277502745
2292,-0.5,-0.6,-0.7,0.9999999999999998,0.9755282581475768,0.4283538889427527,0.03563275062693823,-0.5471743692048241,0.9643672493730615
2293,-0.5,-0.6,-0.6,0.9999999999999998,0.9755282581475768,0.6948714701916927,0.19866408041237166,-0.2806567879558841,0.8013359195876282
2294,-0.5,-0.6,-0.5,0.9999999999999998,0.9755282581475768,0.9050997481197381,0.44873764906864877,-0.07042851002783868,0.551262350931351
2295,-0.5,-0.6,-0.3999999999999999,0.9999999999999998,0.9755282581475768,0.9983132116827412,0.7136184953566602,0.02278495353516441,0.28638150464333956
2296,-0.5,-0.6,-0.29999999999999993,0.9999999999999998,0.9755282581475768,0.9475868406207979,0.9167947547029871,-0.027941417526778922,0.08320524529701268
2297,-0.5,-0.6,-0.19999999999999996,0.9999999999999998,0.9755282581475768,0.7675731230165596,0.999578124942121,-0.20795513513101727,0.00042187505787882884
2298,-0.5,-0.6,-0.09999999999999998,0.9999999999999998,0.9755282581475768,0.5102697986577039,0.9380562529563299,-0.4652584594898729,0.061943747043669894
2299,-0.5,-0.6,0.0,0.9999999999999998,0.9755282581475768,0.25,0.75,-0.7255282581475768,0.24999999999999978
2300,-0.5,-0.6,0.10000000000000009,0.9999999999999998,0.9755282581475768,0.06194374704367034,0.48973020134229606,-0.9135845111039065,0.5102697986577037
2301,-0.5,-0.6,0.20000000000000018,0.9999999999999998,0.9755282581475768,0.0004218750578790972,0.23242687698344033,-0.9751063830896978,0.7675731230165594
2302,-0.5,-0.6,0.30000000000000004,0.9999999999999998,0.9755282581475768,0.08320524529701309,0.052413159379202635,-0.8923230128505637,0.9475868406207971
2303,-0.5,-0.6,0.40000000000000013,0.9999999999999998,0.9755282581475768,0.2863815046433399,0.0016867883172585615,-0.6891467535042369,0.9983132116827412
2304,-0.5,-0.6,0.5,0.9999999999999998,0.9755282581475768,0.5512623509313511,0.0949002518802621,-0.4242659072162257,0.9050997481197377
2305,-0.5,-0.6,0.6000000000000001,0.9999999999999998,0.9755282581475768,0.8013359195876286,0.30512852980830774,-0.1741923385599482,0.694871470191692
2306,-0.5,-0.6,0.7000000000000002,0.9999999999999998,0.9755282581475768,0.9643672493730618,0.571646111057247,-0.01116100877451498,0.4283538889427527
2307,-0.5,-0.6,0.8,0.9999999999999998,0.9755282581475768,0.9932642277502748,0.8174685537662261,0.017735969602697965,0.1825314462337737
2308,-0.5,-0.6,0.9000000000000001,0.9999999999999998,0.9755282581475768,0.8796798141156824,0.9715887829470102,-0.09584844403189441,0.028411217052989546
2309,-0.5,-0.6,1.0,0.9999999999999998,0.9755282581475768,0.6564232237067,0.9894886855079641,-0.3191050344408768,0.010511314492035684
2310,-0.5,-0.5,-1.0,0.9999999999999998,0.9999999999999998,0.010511314492036013,0.3435767762932999,-0.9894886855079638,0.6564232237066998
2311,-0.5,-0.5,-0.9,0.9999999999999998,0.9999999999999998,0.028411217052989376,0.12032018588431734,-0.9715887829470105,0.8796798141156824
2312,-0.5,-0.5,-0.8,0.9999999999999998,0.9999999999999998,0.1825314462337739,0.006735772249725285,-0.8174685537662258,0.9932642277502745
2313,-0.5,-0.5,-0.7,0.9999999999999998,0.9999999999999998,0.4283538889427527,0.03563275062693823,-0.571646111057247,0.9643672493730615
2314,-0.5,-0.5,-0.6,0.9999999999999998,0.9999999999999998,0.6948714701916927,0.19866408041237166,-0.30512852980830707,0.8013359195876282
2315,-0.5,-0.5,-0.5,0.9999999999999998,0.9999999999999998,0.9050997481197381,0.44873764906864877,-0.09490025188026163,0.551262350931351
2316,-0.5,-0.5,-0.3999999999999999,0.9999999999999998,0.9999999999999998,0.9983132116827412,0.7136184953566602,-0.0016867883172585474,0.28638150464333956
2317,-0.5,-0.5,-0.29999999999999993,0.9999999999999998,0.9999999999999998,0.9475868406207979,0.9167947547029871,-0.05241315937920188,0.08320524529701268
2318,-0.5,-0.5,-0.19999999999999996,0.9999999999999998,0.9999999999999998,0.7675731230165596,0.999578124942121,-0.23242687698344022,0.00042187505787882884
2319,-0.5,-0.5,-0.09999999999999998,0.9999999999999998,0.9999999999999998,0.5102697986577039,0.9380562529563299,-0.48973020134229583,0.061943747043669894
2320,-0.5,-0.5,0.0,0.9999999999999998,0.9999999999999998,0.25,0.75,-0.7499999999999998,0.24999999999999978
2321,-0.5,-0.5,0.10000000000000009,0.9999999999999998,0.9999999999999998,0.06194374704367034,0.48973020134229606,-0.9380562529563294,0.5102697986577037
2322,-0.5,-0.5,0.20000000000000018,0.9999999999999998,0.9999999999999998,0.0004218750578790972,0.23242687698344033,-0.9995781249421207,0.7675731230165594
2323,-0.5,-0.5,0.30000000000000004,0.9999999999999998,0.9999999999999998,0.08320524529701309,0.052413159379202635,-0.9167947547029867,0.9475868406207971
2324,-0.5,-0.5,0.40000000000000013,0.9999999999999998,0.9999999999999998,0.2863815046433399,0.0016867883172585615,-0.7136184953566599,0.9983132116827412
